title,genres,movie_id
Payback (1999),Action|Thriller,2421
Simply Irresistible (1999),Comedy|Romance,2422
20 Dates (1998),Comedy,2423
"Harmonists, The (1997)",Drama,2424
"Last Days, The (1998)",Documentary,2425
"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,2426
Blast from the Past (1999),Comedy|Romance,2427
Message in a Bottle (1999),Romance,2428
My Favorite Martian (1999),Comedy|Sci-Fi,2429
God Said 'Ha!' (1998),Comedy,2430
Jawbreaker (1999),Comedy,2431
October Sky (1999),Drama,2432
Office Space (1999),Comedy|Romance,2433
"Apple, The (Sib) (1998)",Drama,2434
200 Cigarettes (1999),Comedy|Drama,2435
8MM (1999),Thriller,2436
"Other Sister, The (1999)",Comedy|Drama|Romance,2437
Breakfast of Champions (1999),Comedy,2438
"Breaks, The (1999)",Drama,2439
Eight Days a Week (1997),Comedy,2440
Just the Ticket (1999),Comedy|Romance,2441
"Long Goodbye, The (1973)",Crime,2442
"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,2443
Pet Sematary (1989),Horror,2444
Pet Sematary II (1992),Horror,2445
Children of the Corn II: The Final Sacrifice (1993),Horror,2446
Children of the Corn III (1994),Horror,2447
Christine (1983),Horror,2448
Night Shift (1982),Comedy,2449
House on Haunted Hill (1958),Horror,2450
Airport (1970),Drama,2451
Airport 1975 (1974),Drama,2452
Airport '77 (1977),Drama,2453
Rollercoaster (1977),Drama|Thriller,2454
"Towering Inferno, The (1974)",Action|Drama,2455
Alligator (1980),Action|Horror|Sci-Fi,2456
Meteor (1979),Sci-Fi,2457
Westworld (1973),Action|Sci-Fi|Thriller|Western,2458
Logan's Run (1976),Action|Adventure|Sci-Fi,2459
Planet of the Apes (1968),Action|Sci-Fi,2460
Beneath the Planet of the Apes (1970),Action|Sci-Fi,2461
Battle for the Planet of the Apes (1973),Action|Sci-Fi,2462
Conquest of the Planet of the Apes (1972),Action|Sci-Fi,2463
Escape from the Planet of the Apes (1971),Action|Sci-Fi,2464
Avalanche (1978),Action,2465
Earthquake (1974),Action,2466
"Concorde: Airport '79, The (1979)",Drama,2467
Beyond the Poseidon Adventure (1979),Adventure,2468
Dancemaker (1998),Documentary,2469
Analyze This (1999),Comedy,2470
"Corruptor, The (1999)",Action|Crime|Drama|Thriller,2471
Cruel Intentions (1999),Drama,2472
"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,2473
Six Ways to Sunday (1997),Comedy,2474
"School of Flesh, The (L' École de la chair) (1998)",Drama,2475
Relax... It's Just Sex (1998),Comedy,2476
"Deep End of the Ocean, The (1999)",Drama,2477
Harvest (1998),Drama,2478
"Rage: Carrie 2, The (1999)",Horror,2479
Wing Commander (1999),Action|Sci-Fi,2480
"Haunting, The (1963)",Horror|Thriller,2481
Dead Ringers (1988),Drama|Thriller,2482
My Boyfriend's Back (1993),Comedy,2483
Village of the Damned (1960),Horror|Sci-Fi|Thriller,2484
Children of the Damned (1963),Horror|Sci-Fi|Thriller,2485
Baby Geniuses (1999),Comedy,2486
Telling You (1998),Comedy|Drama|Romance,2487
I Stand Alone (Seul contre tous) (1998),Drama,2488
Forces of Nature (1999),Comedy|Romance,2489
"King and I, The (1999)",Animation|Children's,2490
Ravenous (1999),Drama|Horror,2491
True Crime (1999),Crime|Thriller,2492
Bandits (1997),Drama,2493
Beauty (1998),Drama,2494
"Empty Mirror, The (1999)",Drama,2495
"King and I, The (1956)",Musical,2496
Doug's 1st Movie (1999),Animation|Children's,2497
EDtv (1999),Comedy,2498
"Mod Squad, The (1999)",Action|Crime,2499
Among Giants (1998),Drama|Romance,2500
"Walk on the Moon, A (1999)",Drama|Romance,2501
"Matrix, The (1999)",Action|Sci-Fi|Thriller,2502
10 Things I Hate About You (1999),Comedy|Romance,2503
Tango (1998),Drama,2504
"Out-of-Towners, The (1999)",Comedy,2505
"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,2506
"Love, etc. (1996)",Drama,2507
Metroland (1997),Comedy|Drama,2508
"Sticky Fingers of Time, The (1997)",Sci-Fi,2509
Following (1998),Drama,2510
Go (1999),Crime,2511
Never Been Kissed (1999),Comedy|Romance,2512
Twin Dragons (Shuang long hui) (1992),Action|Comedy,2513
Cookie's Fortune (1999),Mystery,2514
Foolish (1999),Comedy,2515
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,2516
"Goodbye, Lover (1999)",Comedy|Crime|Thriller,2517
Life (1999),Comedy,2518
Clubland (1998),Drama,2519
Friends & Lovers (1999),Comedy|Drama|Romance,2520
Hideous Kinky (1998),Drama,2521
Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,2522
"Joyriders, The (1999)",Drama,2523
"Monster, The (Il Mostro) (1994)",Comedy,2524
Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,2525
Photographer (Fotoamator) (1998),Documentary,2526
SLC Punk! (1998),Comedy|Drama,2527
Lost & Found (1999),Comedy|Romance,2528
Pushing Tin (1999),Comedy,2529
Election (1999),Comedy,2530
eXistenZ (1999),Action|Sci-Fi|Thriller,2531
"Little Bit of Soul, A (1998)",Comedy,2532
Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,2533
Nô (1998),Drama,2534
Let it Come Down: The Life of Paul Bowles (1998),Documentary,2535
Entrapment (1999),Crime|Thriller,2536
Idle Hands (1999),Comedy|Horror,2537
Get Real (1998),Drama,2538
Heaven (1998),Thriller,2539
"King of Masks, The (Bian Lian) (1996)",Drama,2540
Three Seasons (1999),Drama,2541
"Winslow Boy, The (1998)",Drama,2542
Mildred Pierce (1945),Drama,2543
Night of the Comet (1984),Action|Horror|Sci-Fi,2544
Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,2545
My Science Project (1985),Adventure|Sci-Fi,2546
Dick Tracy (1990),Action|Crime,2547
"Mummy, The (1999)",Action|Adventure|Horror|Thriller,2548
"Castle, The (1997)",Comedy,2549
Mascara (1999),Drama,2550
This Is My Father (1998),Drama|Romance,2551
Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,2552
"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,2553
Trippin' (1999),Comedy,2554
After Life (1998),Drama,2555
Black Mask (Hak hap) (1996),Action,2556
Edge of Seventeen (1998),Comedy|Drama|Romance,2557
Endurance (1998),Documentary|Drama,2558
Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,2559
"Love Letter, The (1999)",Comedy|Romance,2560
Besieged (L' Assedio) (1998),Drama,2561
Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,2562
"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,2563
"Mummy, The (1932)",Horror|Romance,2564
"Mummy, The (1959)",Horror,2565
"Mummy's Curse, The (1944)",Horror,2566
"Mummy's Ghost, The (1944)",Horror,2567
"Mummy's Hand, The (1940)",Horror,2568
"Mummy's Tomb, The (1942)",Horror,2569
Mommie Dearest (1981),Drama,2570
Superman (1978),Action|Adventure|Sci-Fi,2571
Superman II (1980),Action|Adventure|Sci-Fi,2572
Superman III (1983),Action|Adventure|Sci-Fi,2573
Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,2574
Dracula (1931),Horror,2575
Dracula (1958),Horror,2576
House of Dracula (1945),Horror,2577
House of Frankenstein (1944),Horror,2578
Frankenstein (1931),Horror,2579
Son of Frankenstein (1939),Horror,2580
"Ghost of Frankenstein, The (1942)",Horror,2581
Frankenstein Meets the Wolf Man (1943),Horror,2582
"Curse of Frankenstein, The (1957)",Horror,2583
Son of Dracula (1943),Horror,2584
"Wolf Man, The (1941)",Horror,2585
Howling II: Your Sister Is a Werewolf (1985),Horror,2586
Tarantula (1955),Horror|Sci-Fi,2587
"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,2588
"Flying Saucer, The (1950)",Sci-Fi,2589
It Came from Hollywood (1982),Comedy|Documentary,2590
"Thing From Another World, The (1951)",Sci-Fi,2591
It Came from Outer Space (1953),Sci-Fi,2592
"War of the Worlds, The (1953)",Action|Sci-Fi|War,2593
It Came from Beneath the Sea (1955),Sci-Fi,2594
Invasion of the Body Snatchers (1956),Horror|Sci-Fi,2595
Earth Vs. the Flying Saucers (1956),Sci-Fi,2596
It Conquered the World (1956),Sci-Fi,2597
"Mole People, The (1956)",Sci-Fi,2598
Swamp Thing (1982),Horror|Sci-Fi,2599
Pork Chop Hill (1959),War,2600
"Run Silent, Run Deep (1958)",War,2601
Notting Hill (1999),Comedy|Romance,2602
"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,2603
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,2604
"Loss of Sexual Innocence, The (1999)",Drama,2605
Twice Upon a Yesterday (1998),Comedy|Drama|Romance,2606
Instinct (1999),Drama|Thriller,2607
Buena Vista Social Club (1999),Documentary,2608
Desert Blue (1999),Drama,2609
Finding North (1999),Drama|Romance,2610
Floating (1997),Drama,2611
Free Enterprise (1998),Comedy|Romance|Sci-Fi,2612
Limbo (1999),Drama,2613
Austin Powers: The Spy Who Shagged Me (1999),Comedy,2614
Taxman (1999),Comedy|Drama,2615
"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,2616
"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,2617
Tarzan (1999),Animation|Children's,2618
"General's Daughter, The (1999)",Drama|Thriller,2619
Get Bruce (1999),Documentary,2620
"Ideal Husband, An (1999)",Comedy,2621
"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,2622
Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,2623
Trekkies (1997),Documentary,2624
Big Daddy (1999),Comedy,2625
"Boys, The (1997)",Drama,2626
"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,2627
My Son the Fanatic (1998),Comedy|Drama|Romance,2628
Zone 39 (1997),Sci-Fi,2629
Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,2630
"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,2631
Wild Wild West (1999),Action|Sci-Fi|Western,2632
Summer of Sam (1999),Drama,2633
Broken Vessels (1998),Drama,2634
"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,2635
"Late August, Early September (Fin août, début septembre) (1998)",Drama,2636
American Pie (1999),Comedy,2637
Arlington Road (1999),Thriller,2638
"Autumn Tale, An (Conte d'automne) (1998)",Romance,2639
Muppets From Space (1999),Children's|Comedy,2640
"Blair Witch Project, The (1999)",Horror,2641
My Life So Far (1999),Drama,2642
Eyes Wide Shut (1999),Drama,2643
Lake Placid (1999),Horror|Thriller,2644
"Wood, The (1999)",Drama,2645
"Velocity of Gary, The (1998)",Comedy|Romance,2646
Ghostbusters (1984),Comedy|Horror,2647
Ghostbusters II (1989),Comedy|Horror,2648
Drop Dead Gorgeous (1999),Comedy,2649
"Haunting, The (1999)",Horror|Thriller,2650
Inspector Gadget (1999),Action|Adventure|Children's|Comedy,2651
Trick (1999),Romance,2652
Deep Blue Sea (1999),Action|Sci-Fi|Thriller,2653
Mystery Men (1999),Action|Adventure|Comedy,2654
Runaway Bride (1999),Comedy|Romance,2655
Twin Falls Idaho (1999),Drama,2656
"Killing, The (1956)",Crime|Film-Noir,2657
Killer's Kiss (1955),Film-Noir,2658
Spartacus (1960),Drama,2659
Lolita (1962),Drama,2660
Barry Lyndon (1975),Drama,2661
"400 Blows, The (Les Quatre cents coups) (1959)",Drama,2662
Jules and Jim (Jules et Jim) (1961),Drama,2663
Vibes (1988),Adventure|Comedy,2664
"Mosquito Coast, The (1986)",Drama,2665
"Golden Child, The (1986)",Action|Adventure|Comedy,2666
Brighton Beach Memoirs (1986),Comedy,2667
Assassination (1987),Action,2668
Crimes of the Heart (1986),Comedy|Drama,2669
"Color Purple, The (1985)",Drama,2670
"Kindred, The (1986)",Horror,2671
No Mercy (1986),Action|Thriller,2672
Ménage (Tenue de soirée) (1986),Comedy|Drama,2673
Native Son (1986),Drama,2674
Otello (1986),Drama,2675
"Mission, The (1986)",Drama,2676
Little Shop of Horrors (1986),Comedy|Horror|Musical,2677
"Little Shop of Horrors, The (1960)",Comedy|Horror,2678
Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,2679
"Morning After, The (1986)",Drama|Mystery,2680
Radio Days (1987),Comedy|Drama,2681
From the Hip (1987),Comedy,2682
Outrageous Fortune (1987),Comedy|Mystery,2683
"Bedroom Window, The (1987)",Thriller,2684
Deadtime Stories (1987),Horror,2685
Light of Day (1987),Drama,2686
Wanted: Dead or Alive (1987),Action,2687
Frances (1982),Drama,2688
Plenty (1985),Drama,2689
Dick (1999),Comedy,2690
"Gambler, The (A Játékos) (1997)",Drama,2691
"Iron Giant, The (1999)",Animation|Children's,2692
"Sixth Sense, The (1999)",Thriller,2693
"Thomas Crown Affair, The (1999)",Action|Thriller,2694
"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,2695
"Acid House, The (1998)",Comedy|Drama,2696
"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,2697
Illuminata (1998),Comedy,2698
Stiff Upper Lips (1998),Comedy,2699
"Yards, The (1999)",Crime|Mystery,2700
Bowfinger (1999),Comedy,2701
Brokedown Palace (1999),Drama,2702
Detroit Rock City (1999),Comedy,2703
Alice and Martin (Alice et Martin) (1998),Drama,2704
Better Than Chocolate (1999),Comedy|Romance,2705
Head On (1998),Drama,2706
"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,2707
Cobra (1925),Drama,2708
Never Talk to Strangers (1995),Thriller,2709
Heaven Can Wait (1978),Comedy,2710
"Raven, The (1963)",Comedy|Horror,2711
"Tingler, The (1959)",Horror,2712
Pit and the Pendulum (1961),Horror,2713
"Tomb of Ligeia, The (1965)",Horror,2714
"Masque of the Red Death, The (1964)",Horror,2715
Tales of Terror (1962),Horror,2716
Haunted Honeymoon (1986),Comedy,2717
Cat's Eye (1985),Horror,2718
And Now for Something Completely Different (1971),Comedy,2719
Damien: Omen II (1978),Horror,2720
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,2721
Airplane! (1980),Comedy,2722
Airplane II: The Sequel (1982),Comedy,2723
"American Werewolf in Paris, An (1997)",Comedy|Horror,2724
European Vacation (1985),Comedy,2725
Vacation (1983),Comedy,2726
Funny Farm (1988),Comedy,2727
Big (1988),Comedy|Fantasy,2728
Problem Child (1990),Comedy,2729
Problem Child 2 (1991),Comedy,2730
Little Nemo: Adventures in Slumberland (1992),Animation|Children's,2731
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,2732
Tequila Sunrise (1988),Action|Romance|Thriller,2733
"Pelican Brief, The (1993)",Thriller,2734
"Christmas Story, A (1983)",Comedy|Drama,2735
Mickey Blue Eyes (1999),Comedy|Romance,2736
Teaching Mrs. Tingle (1999),Comedy|Thriller,2737
Universal Soldier: The Return (1999),Action|Sci-Fi,2738
Universal Soldier (1992),Action|Sci-Fi,2739
Love Stinks (1999),Comedy,2740
Perfect Blue (1997),Animation|Mystery,2741
With Friends Like These... (1998),Comedy,2742
In Too Deep (1999),Action|Thriller,2743
"Source, The (1999)",Documentary,2744
"Bat, The (1959)",Horror,2745
Iron Eagle (1986),Action|War,2746
Iron Eagle II (1988),Action|War,2747
Aces: Iron Eagle III (1992),Action|War,2748
Iron Eagle IV (1995),Action|War,2749
Three Days of the Condor (1975),Thriller,2750
Hamlet (1964),Drama,2751
Male and Female (1919),Adventure|Drama,2752
Medicine Man (1992),Adventure|Romance,2753
"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama,2754
On the Ropes (1999),Documentary,2755
Rosie (1998),Drama,2756
"13th Warrior, The (1999)",Action|Horror|Thriller,2757
"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,2758
Dudley Do-Right (1999),Children's|Comedy,2759
"Muse, The (1999)",Comedy|Drama,2760
Cabaret Balkan (Bure Baruta) (1998),Drama,2761
"Dog of Flanders, A (1999)",Drama,2762
"Lost Son, The (1999)",Drama,2763
Lucie Aubrac (1997),Romance|War,2764
"Very Thought of You, The (1998)",Comedy|Romance,2765
Chill Factor (1999),Action|Thriller,2766
Outside Providence (1999),Comedy,2767
Bedrooms & Hallways (1998),Comedy|Romance,2768
I Woke Up Early the Day I Died (1998),Comedy,2769
West Beirut (West Beyrouth) (1998),Drama,2770
Stigmata (1999),Thriller,2771
Stir of Echoes (1999),Thriller,2772
Best Laid Plans (1999),Crime|Drama,2773
"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,2774
"Minus Man, The (1999)",Drama|Mystery,2775
White Boys (1999),Drama,2776
"Adventures of Milo and Otis, The (1986)",Children's,2777
Only Angels Have Wings (1939),Drama,2778
Othello (1952),Drama,2779
Queens Logic (1991),Comedy|Drama,2780
Public Access (1993),Drama|Thriller,2781
Saturn 3 (1979),Adventure|Sci-Fi|Thriller,2782
"Soldier's Story, A (1984)",Drama,2783
"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,2784
Don't Look in the Basement! (1973),Horror,2785
Nightmares (1983),Horror,2786
I Saw What You Did (1965),Thriller,2787
Yellow Submarine (1968),Animation|Musical,2788
American Beauty (1999),Comedy|Drama,2789
Stop Making Sense (1984),Documentary,2790
Blue Streak (1999),Comedy,2791
For Love of the Game (1999),Comedy|Drama,2792
Caligula (1980),Drama,2793
"Hard Day's Night, A (1964)",Comedy|Musical,2794
Splendor (1999),Comedy,2795
Sugar Town (1999),Comedy,2796
"Buddy Holly Story, The (1978)",Drama,2797
Fright Night (1985),Comedy|Horror,2798
Fright Night Part II (1989),Horror,2799
"Separation, The (La Séparation) (1994)",Drama,2800
Barefoot in the Park (1967),Comedy,2801
Deliverance (1972),Adventure|Thriller,2802
Excalibur (1981),Action|Drama|Fantasy|Romance,2803
Lulu on the Bridge (1998),Drama|Mystery|Romance,2804
"Pajama Game, The (1957)",Comedy,2805
Sommersby (1993),Drama|Mystery|Romance,2806
Thumbelina (1994),Animation|Children's,2807
Tommy (1975),Drama|Musical,2808
Hell Night (1981),Horror,2809
Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,2810
Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,2811
Double Jeopardy (1999),Action|Thriller,2812
Jakob the Liar (1999),Drama,2813
Mumford (1999),Comedy,2814
Dog Park (1998),Comedy|Romance,2815
Guinevere (1999),Drama|Romance,2816
"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy,2817
Simon Sez (1999),Drama,2818
Drive Me Crazy (1999),Comedy|Romance,2819
"Mystery, Alaska (1999)",Comedy,2820
Three Kings (1999),Drama|War,2821
"Happy, Texas (1999)",Comedy,2822
New Rose Hotel (1998),Action|Drama,2823
Plunkett & MaCleane (1999),Action|Drama,2824
Romance (1999),Drama|Romance,2825
Napoleon and Samantha (1972),Adventure,2826
Alvarez Kelly (1966),Western,2827
And the Ship Sails On (E la nave va) (1984),Comedy|War,2828
"Dark Half, The (1993)",Horror|Mystery,2829
Gulliver's Travels (1939),Adventure|Animation|Children's,2830
Monkey Shines (1988),Horror|Sci-Fi,2831
Phantasm (1979),Horror|Sci-Fi,2832
Psycho II (1983),Horror|Thriller,2833
Psycho III (1986),Horror|Thriller,2834
Rain (1932),Drama,2835
Sanjuro (1962),Action|Adventure,2836
Random Hearts (1999),Drama|Romance,2837
Superstar (1999),Comedy,2838
Boys Don't Cry (1999),Drama,2839
"Five Wives, Three Secretaries and Me (1998)",Documentary,2840
"Ennui, L' (1998)",Drama|Romance,2841
"Grandfather, The (El Abuelo) (1998)",Drama,2842
"Limey, The (1999)",Action|Crime|Drama,2843
"Mating Habits of the Earthbound Human, The (1998)",Comedy,2844
Molly (1999),Comedy|Drama,2845
Risky Business (1983),Comedy,2846
Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,2847
Body Heat (1981),Crime|Thriller,2848
Ferris Bueller's Day Off (1986),Comedy,2849
Year of Living Dangerously (1982),Drama|Romance,2850
Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,2851
High Plains Drifter (1972),Western,2852
Hang 'em High (1967),Western,2853
Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,2854
Drunken Master (Zui quan) (1979),Action|Comedy,2855
"Conformist, The (Il Conformista) (1970)",Drama,2856
Hairspray (1988),Comedy|Drama,2857
Brief Encounter (1946),Drama|Romance,2858
"Razor's Edge, The (1984)",Drama,2859
Reds (1981),Drama,2860
Return with Honor (1998),Documentary,2861
Time of the Gypsies (Dom za vesanje) (1989),Drama,2862
Days of Heaven (1978),Drama,2863
"Fire Within, The (Le Feu Follet) (1963)",Drama,2864
"Love Bewitched, A (El Amor Brujo) (1986)",Musical,2865
"Lady Eve, The (1941)",Comedy|Romance,2866
Sullivan's Travels (1942),Comedy,2867
"Palm Beach Story, The (1942)",Comedy,2868
Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,2869
Niagara (1953),Drama|Thriller,2870
Gilda (1946),Film-Noir,2871
South Pacific (1958),Musical|Romance|War,2872
Flashdance (1983),Drama|Romance,2873
Indochine (1992),Drama|Romance,2874
"Dirty Dozen, The (1967)",Action|War,2875
Mike's Murder (1984),Mystery,2876
Help! (1965),Comedy|Musical,2877
Goldfinger (1964),Action,2878
From Russia with Love (1963),Action,2879
Dr. No (1962),Action,2880
"Blue Lagoon, The (1980)",Adventure|Drama|Romance,2881
"Fistful of Dollars, A (1964)",Action|Western,2882
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,2883
Home Alone 2: Lost in New York (1992),Children's|Comedy,2884
Penitentiary (1979),Drama,2885
Penitentiary II (1982),Drama,2886
Someone to Watch Over Me (1987),Action|Crime|Thriller,2887
Sparrows (1926),Drama,2888
Naturally Native (1998),Drama,2889
Fight Club (1999),Drama,2890
Beefcake (1999),Drama,2891
"Story of Us, The (1999)",Comedy|Drama,2892
Fever Pitch (1997),Comedy|Romance,2893
Joe the King (1999),Crime|Drama,2894
Julien Donkey-Boy (1999),Drama,2895
"Omega Code, The (1999)",Action,2896
"Straight Story, The (1999)",Drama,2897
"Bad Seed, The (1956)",Drama|Thriller,2898
Time Bandits (1981),Adventure|Fantasy|Sci-Fi,2899
"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,2900
Fitzcarraldo (1982),Adventure|Drama,2901
All That Jazz (1979),Musical,2902
Red Sorghum (Hong Gao Liang) (1987),Drama|War,2903
Crimes and Misdemeanors (1989),Comedy,2904
Bats (1999),Horror|Thriller,2905
"Best Man, The (1999)",Drama,2906
Bringing Out the Dead (1999),Drama|Horror,2907
Crazy in Alabama (1999),Comedy|Drama,2908
Three to Tango (1999),Comedy|Romance,2909
Body Shots (1999),Drama,2910
Men Cry Bullets (1997),Drama,2911
"Brother, Can You Spare a Dime? (1975)",Documentary,2912
"Guardian, The (1990)",Horror|Thriller,2913
"Ipcress File, The (1965)",Thriller,2914
On Any Sunday (1971),Documentary,2915
Robocop (1987),Action|Crime|Sci-Fi,2916
Robocop 2 (1990),Action|Crime|Sci-Fi,2917
Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,2918
Melvin and Howard (1980),Drama,2919
For Your Eyes Only (1981),Action,2920
Licence to Kill (1989),Action,2921
Live and Let Die (1973),Action,2922
Rawhead Rex (1986),Horror|Thriller,2923
Thunderball (1965),Action,2924
"City, The (1998)",Drama,2925
"House on Haunted Hill, The (1999)",Horror,2926
Music of the Heart (1999),Drama,2927
Being John Malkovich (1999),Comedy,2928
Dreaming of Joseph Lees (1998),Romance,2929
Man of the Century (1999),Comedy,2930
"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,2931
"Suburbans, The (1999)",Drama,2932
My Best Fiend (Mein liebster Feind) (1999),Documentary,2933
Train of Life (Train De Vie) (1998),Comedy|Drama,2934
"Bachelor, The (1999)",Comedy|Romance,2935
"Bone Collector, The (1999)",Thriller,2936
"Insider, The (1999)",Drama,2937
American Movie (1999),Documentary,2938
Last Night (1998),Thriller,2939
Portraits Chinois (1996),Drama,2940
Rosetta (1999),Drama,2941
"They Shoot Horses, Don't They? (1969)",Drama,2942
Battling Butler (1926),Comedy,2943
Bride of Re-Animator (1990),Comedy|Horror,2944
Bustin' Loose (1981),Comedy,2945
Coma (1978),Thriller,2946
Creepshow (1982),Horror,2947
Creepshow 2 (1987),Horror,2948
Re-Animator (1985),Horror,2949
Drugstore Cowboy (1989),Crime|Drama,2950
Falling Down (1993),Action|Drama,2951
"Funhouse, The (1981)",Horror,2952
"General, The (1927)",Comedy,2953
My Best Girl (1927),Comedy|Romance,2954
Piranha (1978),Horror|Sci-Fi,2955
Rough Night in Jericho (1967),Western,2956
Slaughterhouse (1987),Horror,2957
Slaughterhouse 2 (1988),Horror,2958
"Taming of the Shrew, The (1967)",Comedy,2959
Nighthawks (1981),Action|Drama,2960
Yojimbo (1961),Comedy|Drama|Western,2961
Repossessed (1990),Comedy,2962
"Omega Man, The (1971)",Sci-Fi,2963
Spaceballs (1987),Comedy|Sci-Fi,2964
Robin Hood (1973),Animation|Children's,2965
Mister Roberts (1955),Comedy|Drama|War,2966
Quest for Fire (1981),Adventure,2967
Little Big Man (1970),Comedy|Drama|Western,2968
"Face in the Crowd, A (1957)",Drama,2969
Trading Places (1983),Comedy,2970
Meatballs (1979),Comedy,2971
Meatballs Part II (1984),Comedy,2972
Meatballs III (1987),Comedy,2973
Meatballs 4 (1992),Comedy,2974
Dead Again (1991),Mystery|Romance|Thriller,2975
Peter's Friends (1992),Comedy|Drama,2976
"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,2977
Experience Preferred... But Not Essential (1982),Drama,2978
Under the Rainbow (1981),Comedy,2979
How I Won the War (1967),Comedy|War,2980
Light It Up (1999),Drama,2981
Anywhere But Here (1999),Drama,2982
Dogma (1999),Comedy,2983
"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,2984
Pokémon: The First Movie (1998),Animation|Children's,2985
Felicia's Journey (1999),Thriller,2986
Oxygen (1999),Thriller,2987
Where's Marlowe? (1999),Comedy,2988
"Ape, The (1940)",Horror|Sci-Fi,2989
British Intelligence (1940),Drama,2990
"Commitments, The (1991)",Comedy|Drama,2991
Holiday Inn (1942),Comedy|Musical,2992
"Longest Day, The (1962)",Action|Drama|War,2993
Poison Ivy (1992),Thriller,2994
Poison Ivy: New Seduction (1997),Thriller,2995
Ten Benny (1997),Drama,2996
Tora! Tora! Tora! (1970),War,2997
Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,2998
"Verdict, The (1982)",Drama,2999
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,3000
"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,3001
Stand and Deliver (1987),Drama,3002
Moonstruck (1987),Comedy,3003
"Sandpiper, The (1965)",Drama|Romance,3004
Jeremiah Johnson (1972),Western,3005
Repulsion (1965),Thriller,3006
Irma la Douce (1963),Comedy,3007
42 Up (1998),Documentary,3008
Liberty Heights (1999),Drama,3009
Mansfield Park (1999),Drama,3010
"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,3011
Sleepy Hollow (1999),Horror|Romance,3012
"World Is Not Enough, The (1999)",Action|Thriller,3013
All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,3014
Home Page (1999),Documentary,3015
"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,3016
